<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
468,stock_2,475.99
468,commodity_0,411.80
468,commodity_1,466.53
468,commodity_2,420.09
468,future_0,436.51
468,future_1,439.19
468,future_2,484.48
468,bond_0,404.60
468,bond_1,464.47
468,bond_2,497.57
469,stock_0,493.57
469,stock_1,405.50
469,stock_2,443.54
469,commodity_0,406.21
469,commodity_1,459.13
469,commodity_2,489.28
469,future_0,410.90
469,future_1,449.15
469,future_2,418.39
469,bond_0,403.84
469,bond_1,402.93
469,bond_2,433.85
470,stock_0,445.40
470,stock_1,434.87
470,stock_2,493.76
470,commodity_0,438.78
470,commodity_1,431.84
470,commodity_2,463.22
470,future_0,432.32
470,future_1,422.22
470,future_2,419.07
470,bond_0,428.93
470,bond_1,434.17
470,bond_2,452.31
471,stock_0,402.22
471,stock_1,430.58
471,stock_2,481.50
471,commodity_0,433.82
471,commodity_1,489.49
471,commodity_2,470.53
471,future_0,401.79
471,future_1,401.28
471,future_2,422.44
471,bond_0,485.04
471,bond_1,490.71
471,bond_2,485.34
472,stock_0,434.85
472,stock_1,406.42
472,stock_2,482.57
472,commodity_0,431.85
472,commodity_1,459.46
472,commodity_2,496.80
472,future_0,457.18
472,future_1,442.66
472,future_2,485.10
472,bond_0,439.05
472,bond_1,483.68
472,bond_2,486.10
473,stock_0,411.50
473,stock_1,422.32
473,stock_2,438.57
473,commodity_0,442.15
473,commodity_1,475.49
473,commodity_2,437.78
473,future_0,475.83
473,future_1,426.83
473,future_2,478.64
473,bond_0,446.13
473,bond_1,447.73
473,bond_2,416.77
474,stock_0,454.76
474,stock_1,485.37
474,stock_2,428.40
474,commodity_0,428.97
474,commodity_1,488.35
474,commodity_2,401.60
474,future_0,487.25
474,future_1,438.99
474,future_2,421.08
474,bond_0,474.74
474,bond_1,446.78
474,bond_2,432.39
475,stock_0,400.51
475,stock_1,498.82
475,stock_2,454.27
475,commodity_0,490.25
475,commodity_1,419.38
475,commodity_2,417.70
475,future_0,422.29
475,future_1,476.54
475,future_2,470.22
475,bond_0,432.14
475,bond_1,452.97
475,bond_2,466.70
476,stock_0,435.98
476,stock_1,404.36
476,stock_2,458.39
476,commodity_0,419.98
476,commodity_1,401.61
476,commodity_2,459.47
476,future_0,403.71
476,future_1,412.67
476,future_2,499.38
476,bond_0,440.65
476,bond_1,491.59
476,bond_2,403.73
477,stock_0,465.61
477,stock_1,448.14
477,stock_2,484.79
477,commodity_0,410.16
477,commodity_1,403.24
477,commodity_2,444.09
477,future_0,443.37
477,future_1,450.97
477,future_2,431.96
477,bond_0,456.60
477,bond_1,443.44
477,bond_2,412.44
478,stock_0,476.28
478,stock_1,412.56
478,stock_2,406.11
478,commodity_0,463.43
478,commodity_1,416.13
478,commodity_2,414.86
478,future_0,421.95
478,future_1,403.59
478,future_2,445.75
478,bond_0,493.86
478,bond_1,428.84
478,bond_2,461.38
479,stock_0,472.42
479,stock_1,445.80
479,stock_2,406.79
479,commodity_0,493.71
479,commodity_1,407.03
479,commodity_2,439.40
479,future_0,404.71
479,future_1,426.74
479,future_2,415.34
479,bond_0,469.91
479,bond_1,419.48
479,bond_2,447.64
480,stock_0,409.96
480,stock_1,495.01
480,stock_2,418.46
480,commodity_0,464.28
480,commodity_1,424.59
480,commodity_2,446.84
480,future_0,462.58
480,future_1,437.32
480,future_2,437.59
480,bond_0,461.65
480,bond_1,448.07
480,bond_2,429.10
481,stock_0,436.09
481,stock_1,420.33
481,stock_2,425.21
481,commodity_0,421.94
481,commodity_1,450.77
481,commodity_2,456.85
481,future_0,442.83
481,future_1,458.05
481,future_2,412.08
481,bond_0,493.36
481,bond_1,447.20
481,bond_2,486.83
482,stock_0,493.00
482,stock_1,425.12
482,stock_2,448.98
482,commodity_0,419.31
482,commodity_1,453.28
482,commodity_2,495.92
482,future_0,495.39
482,future_1,482.94
482,future_2,499.14
482,bond_0,440.61
482,bond_1,400.07
482,bond_2,402.04
483,stock_0,414.24
483,stock_1,447.33
483,stock_2,444.69
483,commodity_0,439.58
483,commodity_1,448.24
483,commodity_2,434.53
483,future_0,420.41
483,future_1,444.75
483,future_2,425.21
483,bond_0,490.09
483,bond_1,453.45
483,bond_2,459.47
484,stock_0,422.04
484,stock_1,429.02
484,stock_2,472.96
484,commodity_0,449.61
484,commodity_1,419.12
484,commodity_2,491.00
484,future_0,416.80
484,future_1,433.91
484,future_2,448.91
484,bond_0,413.71
484,bond_1,478.35
484,bond_2,457.92
485,stock_0,493.03
485,stock_1,411.00
485,stock_2,404.10
485,commodity_0,404.57
485,commodity_1,408.90
485,commodity_2,427.69
485,future_0,421.48
485,future_1,485.10
485,future_2,404.92
485,bond_0,477.81
485,bond_1,411.85
485,bond_2,464.81
486,stock_0,493.89
486,stock_1,403.15
486,stock_2,482.12
486,commodity_0,453.85
486,commodity_1,485.54
486,commodity_2,485.96
486,future_0,465.88
486,future_1,406.61
486,future_2,415.61
486,bond_0,422.32
486,bond_1,496.26
486,bond_2,452.97
487,stock_0,471.11
487,stock_1,423.28
487,stock_2,426.04
487,commodity_0,455.88
487,commodity_1,489.00
487,commodity_2,438.08
487,future_0,448.01
487,future_1,452.87
487,future_2,474.71
487,bond_0,446.91
487,bond_1,493.28
487,bond_2,460.12
488,stock_0,494.88
488,stock_1,422.83
488,stock_2,492.27
488,commodity_0,400.79
488,commodity_1,457.81
488,commodity_2,479.01
488,future_0,466.22
488,future_1,426.52
488,future_2,486.86
488,bond_0,425.78
488,bond_1,495.17
488,bond_2,493.48
489,stock_0,440.85
489,stock_1,432.14
489,stock_2,436.91
489,commodity_0,447.93
489,commodity_1,467.11
489,commodity_2,443.93
489,future_0,464.93
489,future_1,496.70
489,future_2,468.58
489,bond_0,414.14
489,bond_1,449.27
489,bond_2,480.27
490,stock_0,450.82
490,stock_1,482.32
490,stock_2,465.27
490,commodity_0,425.45
490,commodity_1,437.36
490,commodity_2,410.44
490,future_0,498.41
490,future_1,464.24
490,future_2,405.46
490,bond_0,470.16
490,bond_1,423.44
490,bond_2,492.07
491,stock_0,498.14
491,stock_1,445.58
491,stock_2,479.96
491,commodity_0,401.00
491,commodity_1,441.17
491,commodity_2,418.51
491,future_0,479.46
491,future_1,418.11
491,future_2,406.50
491,bond_0,402.92
491,bond_1,466.96
491,bond_2,456.70
492,stock_0,439.35
492,stock_1,456.29
492,stock_2,487.23
492,commodity_0,465.11
492,commodity_1,457.47
492,commodity_2,413.30
492,future_0,450.51
492,future_1,477.35
492,future_2,440.07
492,bond_0,478.20
492,bond_1,418.79
492,bond_2,429.47
493,stock_0,420.22
493,stock_1,465.01
493,stock_2,461.65
493,commodity_0,404.75
493,commodity_1,454.05
493,commodity_2,428.20
493,future_0,472.98
493,future_1,405.05
493,future_2,404.50
493,bond_0,429.61
493,bond_1,456.47
493,bond_2,406.98
494,stock_0,400.63
494,stock_1,492.98
494,stock_2,464.42
494,commodity_0,447.21
494,commodity_1,467.53
494,commodity_2,400.73
494,future_0,464.33
494,future_1,420.26
494,future_2,459.47
494,bond_0,436.50
494,bond_1,436.68
494,bond_2,470.55
495,stock_0,432.78
495,stock_1,409.20
495,stock_2,489.71
495,commodity_0,497.19
495,commodity_1,404.96
495,commodity_2,450.39
495,future_0,493.62
495,future_1,431.47
495,future_2,460.19
495,bond_0,416.92
495,bond_1,447.62
495,bond_2,449.12
496,stock_0,437.88
496,stock_1,473.04
496,stock_2,434.85
496,commodity_0,489.17
496,commodity_1,433.90
496,commodity_2,448.18
496,future_0,444.64
496,future_1,405.82
496,future_2,456.11
496,bond_0,442.52
496,bond_1,431.60
496,bond_2,480.41
497,stock_0,441.93
497,stock_1,429.62
497,stock_2,469.02
497,commodity_0,456.80
497,commodity_1,451.33
497,commodity_2,481.50
497,future_0,414.12
497,future_1,496.62
497,future_2,443.25
497,bond_0,498.80
497,bond_1,484.43
497,bond_2,439.73
498,stock_0,477.79
498,stock_1,433.37
498,stock_2,420.32
498,commodity_0,421.87
498,commodity_1,403.02
498,commodity_2,448.41
498,future_0,474.26
498,future_1,491.82
498,future_2,481.29
498,bond_0,489.88
498,bond_1,469.35
498,bond_2,476.32
499,stock_0,456.90
499,stock_1,485.79
499,stock_2,405.87
499,commodity_0,478.78
499,commodity_1,468.38
499,commodity_2,498.38
499,future_0,481.91
499,future_1,446.48
499,future_2,484.28
499,bond_0,418.17
499,bond_1,479.06
499,bond_2,451.99
<TABLE>,volume-over-time
day,asset-name,volume
INT,STRING,FLOAT
0,stock_0,16.87
0,stock_1,33.91
0,stock_2,62.37
0,commodity_0,35.08
0,commodity_1,72.77
0,commodity_2,65.68
0,future_0,51.43
0,future_1,46.89
0,future_2,76.85
0,bond_0,50.11
0,bond_1,26.87
0,bond_2,77.85
1,stock_0,59.61
1,stock_1,70.08
1,stock_2,18.51
1,commodity_0,79.22
1,commodity_1,64.20
1,commodity_2,70.34
1,future_0,40.66
1,future_1,60.89
1,future_2,18.86
1,bond_0,28.13
1,bond_1,41.76
1,bond_2,34.55
2,stock_0,49.22
2,stock_1,61.38
2,stock_2,40.66
2,commodity_0,50.66
2,commodity_1,72.94
2,commodity_2,40.74
2,future_0,33.21
2,future_1,32.89
2,future_2,68.43
2,bond_0,49.50
2,bond_1,50.38
2,bond_2,78.29
3,stock_0,45.46
3,stock_1,17.61
3,stock_2,18.76
3,commodity_0,39.97
3,commodity_1,77.57
3,commodity_2,71.06
3,future_0,60.88
3,future_1,28.01
3,future_2,36.36
3,bond_0,67.11
3,bond_1,48.64
3,bond_2,20.98
4,stock_0,64.90
4,stock_1,74.82
4,stock_2,35.92
4,commodity_0,17.96
4,commodity_1,32.75
4,commodity_2,62.77
4,future_0,12.69
4,future_1,34.82
4,future_2,57.27
4,bond_0,39.61
4,bond_1,13.81
4,bond_2,65.48
5,stock_0,22.97
5,stock_1,53.52
5,stock_2,59.11
5,commodity_0,12.67
5,commodity_1,53.12
5,commodity_2,26.12
5,future_0,37.56
5,future_1,64.39
5,future_2,63.36
5,bond_0,35.86
5,bond_1,67.17
5,bond_2,22.21
6,stock_0,10.59
6,stock_1,79.87
6,stock_2,76.37
6,commodity_0,30.60
6,commodity_1,24.73
6,commodity_2,68.52
6,future_0,24.45
6,future_1,63.58
6,future_2,63.28
6,bond_0,66.93
6,bond_1,22.90
6,bond_2,29.73
7,stock_0,12.96
7,stock_1,24.92
7,stock_2,30.60
7,commodity_0,15.25
7,commodity_1,37.78
7,commodity_2,26.71
7,future_0,23.37
7,future_1,60.51
7,future_2,49.30
7,bond_0,61.95
7,bond_1,45.82
7,bond_2,65.60
8,stock_0,23.56
8,stock_1,16.14
8,stock_2,12.40
8,commodity_0,61.29
8,commodity_1,64.17
8,commodity_2,14.10
8,future_0,60.15
8,future_1,62.59
8,future_2,69.58
8,bond_0,47.59
8,bond_1,75.44
8,bond_2,68.42
9,stock_0,71.76
9,stock_1,46.56
9,stock_2,41.50
9,commodity_0,57.88
9,commodity_1,61.09
9,commodity_2,37.21
9,future_0,68.88
9,future_1,72.87
9,future_2,57.09
9,bond_0,70.19
9,bond_1,30.03
9,bond_2,21.39
10,stock_0,40.20
10,stock_1,57.19
10,stock_2,20.92
10,commodity_0,33.75
10,commodity_1,56.23
10,commodity_2,25.74
10,future_0,51.16
10,future_1,32.11
10,future_2,74.10
10,bond_0,60.57
10,bond_1,58.13
10,bond_2,65.10
11,stock_0,28.98
11,stock_1,35.14
11,stock_2,48.06
11,commodity_0,20.43
11,commodity_1,75.64
11,commodity_2,20.21
11,future_0,57.47
11,future_1,50.59
11,future_2,11.16
11,bond_0,77.74
11,bond_1,38.25
11,bond_2,52.29
12,stock_0,62.04
12,stock_1,71.74
12,stock_2,22.27
12,commodity_0,26.46
12,commodity_1,39.93
12,commodity_2,77.09
12,future_0,33.21
12,future_1,14.80
12,future_2,53.63
12,bond_0,39.35
12,bond_1,29.64
12,bond_2,33.51
13,stock_0,66.99
13,stock_1,69.28
13,stock_2,54.29
13,commodity_0,37.02
13,commodity_1,33.18
13,commodity_2,66.88
13,future_0,69.37
13,future_1,49.22
13,future_2,33.71
13,bond_0,13.82
13,bond_1,37.04
13,bond_2,73.28
14,stock_0,51.27
14,stock_1,71.06
14,stock_2,18.25
14,commodity_0,26.63
14,commodity_1,72.59
14,commodity_2,49.22
14,future_0,37.80
14,future_1,12.58
14,future_2,70.54
14,bond_0,57.15
14,bond_1,14.15
14,bond_2,50.55
15,stock_0,29.10
15,stock_1,62.46
15,stock_2,56.80
15,commodity_0,13.79
15,commodity_1,12.20
15,commodity_2,55.76
15,future_0,31.08
15,future_1,28.18
15,future_2,73.79
15,bond_0,41.21
15,bond_1,30.39
15,bond_2,33.55
16,stock_0,64.55
16,stock_1,17.01
16,stock_2,21.62
16,commodity_0,34.38
16,commodity_1,28.84
16,commodity_2,13.59
16,future_0,18.34
16,future_1,29.52
16,future_2,35.82
16,bond_0,22.39
16,bond_1,19.90
16,bond_2,13.54
17,stock_0,66.14
17,stock_1,55.47
17,stock_2,50.29
17,commodity_0,15.06
17,commodity_1,64.97
17,commodity_2,17.58
17,future_0,78.57
17,future_1,54.66
17,future_2,11.80
17,bond_0,44.93
17,bond_1,75.88
17,bond_2,39.28
18,stock_0,48.46
18,stock_1,54.00
18,stock_2,21.56
18,commodity_0,13.71
18,commodity_1,31.56
18,commodity_2,54.41
18,future_0,76.19
18,future_1,16.30
18,future_2,29.03
18,bond_0,78.73
18,bond_1,27.98
18,bond_2,57.68
19,stock_0,42.53
19,stock_1,47.04
19,stock_2,34.08
19,commodity_0,17.80
19,commodity_1,33.97
19,commodity_2,33.10
19,future_0,27.60
19,future_1,74.37
19,future_2,69.58
19,bond_0,51.40
19,bond_1,37.45
19,bond_2,14.26
20,stock_0,73.31
20,stock_1,33.35
20,stock_2,31.98
20,commodity_0,28.26
20,commodity_1,44.21
20,commodity_2,14.37
20,future_0,20.52
20,future_1,10.21
20,future_2,15.11
20,bond_0,54.39
20,bond_1,59.19
20,bond_2,39.18
21,stock_0,79.49
21,stock_1,51.56
21,stock_2,36.12
21,commodity_0,33.72
21,commodity_1,19.42
21,commodity_2,76.60
21,future_0,55.51
21,future_1,69.37
21,future_2,30.83
21,bond_0,71.04
21,bond_1,10.21
21,bond_2,15.08
22,stock_0,50.13
22,stock_1,73.96
22,stock_2,11.30
22,commodity_0,13.14
22,commodity_1,40.10
22,commodity_2,44.25
22,future_0,55.56
22,future_1,51.07
22,future_2,46.32
22,bond_0,51.80
22,bond_1,48.26
22,bond_2,52.36
23,stock_0,25.66
23,stock_1,58.83
23,stock_2,72.07
23,commodity_0,29.72
23,commodity_1,28.12
23,commodity_2,79.99
23,future_0,68.37
23,future_1,45.96
23,future_2,50.83
23,bond_0,47.11
23,bond_1,23.93
23,bond_2,43.49
24,stock_0,16.31
24,stock_1,18.48
24,stock_2,48.36
24,commodity_0,68.05
24,commodity_1,11.70
24,commodity_2,48.55
24,future_0,77.78
24,future_1,75.58
24,future_2,73.09
24,bond_0,19.57
24,bond_1,74.71
24,bond_2,72.83
25,stock_0,17.57
25,stock_1,77.48
25,stock_2,21.63
25,commodity_0,47.74
25,commodity_1,25.56
25,commodity_2,70.95
25,future_0,19.64
25,future_1,61.68
25,future_2,35.73
25,bond_0,69.46
25,bond_1,22.43
25,bond_2,12.11
26,stock_0,59.01
26,stock_1,67.87
26,stock_2,12.74
26,commodity_0,24.15
26,commodity_1,66.12
26,commodity_2,26.08
26,future_0,71.01
26,future_1,39.68
26,future_2,73.85
26,bond_0,10.46
26,bond_1,40.45
26,bond_2,13.77
27,stock_0,72.26
27,stock_1,64.33
27,stock_2,62.00
27,commodity_0,18.36
27,commodity_1,34.28
27,commodity_2,40.72
27,future_0,11.67
27,future_1,39.63
27,future_2,31.79
27,bond_0,22.23
27,bond_1,45.47
27,bond_2,64.58
28,stock_0,74.19
28,stock_1,27.92
28,stock_2,47.71
28,commodity_0,73.14
28,commodity_1,34.47
28,commodity_2,75.22
28,future_0,53.52
28,future_1,16.42
28,future_2,60.24
28,bond_0,21.40
28,bond_1,65.31
28,bond_2,70.05
29,stock_0,47.19
29,stock_1,61.24
29,stock_2,78.50
29,commodity_0,27.81
29,commodity_1,11.57
29,commodity_2,31.78
29,future_0,48.91
29,future_1,13.78
29,future_2,57.13
29,bond_0,12.99
29,bond_1,41.27
29,bond_2,71.46
30,stock_0,56.07
30,stock_1,63.67
30,stock_2,66.02
30,commodity_0,39.10
30,commodity_1,49.13
30,commodity_2,74.37
30,future_0,16.55
30,future_1,17.27
30,future_2,16.40
30,bond_0,60.29
30,bond_1,67.03
30,bond_2,12.40
31,stock_0,33.92
31,stock_1,67.68
31,stock_2,35.13
31,commodity_0,76.69
31,commodity_1,66.18
31,commodity_2,71.25
31,future_0,14.48
31,future_1,57.19
31,future_2,49.64
31,bond_0,32.32
31,bond_1,74.87
31,bond_2,70.09
32,stock_0,66.35
32,stock_1,75.77
32,stock_2,58.66
32,commodity_0,75.64
32,commodity_1,52.05
32,commodity_2,45.90
32,future_0,78.23
32,future_1,57.67
32,future_2,53.17
32,bond_0,42.28
32,bond_1,78.42
32,bond_2,62.95
33,stock_0,20.91
33,stock_1,54.79
33,stock_2,78.71
33,commodity_0,21.14
33,commodity_1,44.79
33,commodity_2,66.04
33,future_0,53.12
33,future_1,69.27
33,future_2,64.51
33,bond_0,53.43
33,bond_1,37.46
33,bond_2,78.36
34,stock_0,38.06
34,stock_1,67.98
34,stock_2,43.67
34,commodity_0,68.48
34,commodity_1,50.37
34,commodity_2,20.01
34,future_0,72.50
34,future_1,69.49
34,future_2,65.48
34,bond_0,15.79
34,bond_1,73.40
34,bond_2,35.07
35,stock_0,35.18
35,stock_1,59.10
35,stock_2,19.54
35,commodity_0,18.08
35,commodity_1,14.43
35,commodity_2,56.28
35,future_0,73.39
35,future_1,27.63
35,future_2,55.61
35,bond_0,74.50
35,bond_1,50.40
35,bond_2,19.23
36,stock_0,17.68
36,stock_1,28.81
36,stock_2,71.01
36,commodity_0,27.84
36,commodity_1,15.78
36,commodity_2,20.63
36,future_0,65.17
36,future_1,59.03
36,future_2,30.82
36,bond_0,70.68
36,bond_1,29.67
36,bond_2,12.62
37,stock_0,12.27
37,stock_1,62.00
37,stock_2,72.67
37,commodity_0,14.99
37,commodity_1,61.29
37,commodity_2,54.14
37,future_0,64.16
37,future_1,53.95
37,future_2,39.14
37,bond_0,56.65
37,bond_1,24.57
37,bond_2,56.27
38,stock_0,50.43
38,stock_1,59.52
38,stock_2,79.19
38,commodity_0,66.84
38,commodity_1,51.12
38,commodity_2,71.64
38,future_0,15.90
38,future_1,60.25
38,future_2,74.43
38,bond_0,35.03
38,bond_1,25.81
38,bond_2,39.37
39,stock_0,62.87
39,stock_1,29.24
39,stock_2,57.06
39,commodity_0,67.18
39,commodity_1,54.77
39,commodity_2,74.52
39,future_0,52.17
39,future_1,29.01
39,future_2,32.26
39,bond_0,22.38
39,bond_1,35.65
39,bond_2,26.23
40,stock_0,30.12
40,stock_1,68.52
40,stock_2,31.18
40,commodity_0,69.66
40,commodity_1,17.37
40,commodity_2,42.47
40,future_0,51.64
40,future_1,35.88
40,future_2,36.37
40,bond_0,74.54
40,bond_1,51.77
40,bond_2,60.67
41,stock_0,70.75
41,stock_1,74.34
41,stock_2,19.73
41,commodity_0,26.79
41,commodity_1,21.48
41,commodity_2,16.35
41,future_0,38.34
41,future_1,23.13
41,future_2,13.43
41,bond_0,29.88
41,bond_1,12.91
41,bond_2,42.92
42,stock_0,10.12
42,stock_1,28.52
42,stock_2,59.84
42,commodity_0,64.36
42,commodity_1,64.08
42,commodity_2,61.94
42,future_0,40.45
42,future_1,74.10
42,future_2,33.49
42,bond_0,56.06
42,bond_1,22.56
42,bond_2,54.34
43,stock_0,33.42
43,stock_1,26.42
43,stock_2,32.91
43,commodity_0,58.51
43,commodity_1,15.56
43,commodity_2,63.65
43,future_0,31.00
43,future_1,50.12
43,future_2,60.59
43,bond_0,63.27
43,bond_1,52.99
43,bond_2,40.37
44,stock_0,32.94
44,stock_1,78.61
44,stock_2,65.50
44,commodity_0,68.23
44,commodity_1,50.10
44,commodity_2,28.04
44,future_0,10.51
44,future_1,52.67
44,future_2,16.89
44,bond_0,78.74
44,bond_1,59.48
44,bond_2,29.49
45,stock_0,18.46
45,stock_1,71.51
45,stock_2,77.06
45,commodity_0,65.87
45,commodity_1,70.45
45,commodity_2,47.32
45,future_0,32.99
45,future_1,19.15
45,future_2,30.83
45,bond_0,30.94
45,bond_1,37.71
45,bond_2,68.41
46,stock_0,13.68
46,stock_1,65.46
46,stock_2,67.86
46,commodity_0,55.13
46,commodity_1,41.94
46,commodity_2,72.52
46,future_0,60.52
46,future_1,31.21
46,future_2,20.23
46,bond_0,64.17
46,bond_1,25.11
46,bond_2,77.57
47,stock_0,73.27
47,stock_1,17.34
47,stock_2,43.33
47,commodity_0,21.61
47,commodity_1,64.40
47,commodity_2,71.50
47,future_0,28.89
47,future_1,59.97
47,future_2,58.68
47,bond_0,24.95
47,bond_1,20.24
47,bond_2,67.98
48,stock_0,72.69
48,stock_1,30.86
48,stock_2,58.72
48,commodity_0,71.31
48,commodity_1,13.14
48,commodity_2,11.17
48,future_0,53.31
48,future_1,23.81
48,future_2,50.42
48,bond_0,13.91
48,bond_1,67.77
48,bond_2,59.46
49,stock_0,62.95
49,stock_1,67.87
49,stock_2,41.33
49,commodity_0,37.42
49,commodity_1,25.04
49,commodity_2,74.22
49,future_0,72.85
49,future_1,42.67
49,future_2,63.96
49,bond_0,45.61
49,bond_1,27.85
49,bond_2,20.48
50,stock_0,66.04
50,stock_1,42.59
50,stock_2,12.68
50,commodity_0,23.37
50,commodity_1,65.58
50,commodity_2,64.70
50,future_0,76.21
50,future_1,11.50
50,future_2,57.73
50,bond_0,47.40
50,bond_1,32.32
50,bond_2,61.46
51,stock_0,79.59
51,stock_1,76.78
51,stock_2,45.71
51,commodity_0,49.42
51,commodity_1,64.27
51,commodity_2,21.25
51,future_0,43.06
51,future_1,62.23
51,future_2,52.26
51,bond_0,32.43
51,bond_1,72.60
51,bond_2,64.84
52,stock_0,71.16
52,stock_1,70.93
52,stock_2,37.83
52,commodity_0,52.08
52,commodity_1,50.32
52,commodity_2,24.08
52,future_0,39.27
52,future_1,71.26
52,future_2,20.12
52,bond_0,68.74
52,bond_1,69.96
52,bond_2,70.10
53,stock_0,59.67
53,stock_1,73.36
53,stock_2,36.77
53,commodity_0,44.65
53,commodity_1,23.90
53,commodity_2,27.61
53,future_0,75.92
53,future_1,16.07
53,future_2,21.23
53,bond_0,72.70
53,bond_1,22.19
53,bond_2,68.56
54,stock_0,51.58
54,stock_1,31.93
54,stock_2,50.97
54,commodity_0,78.53
54,commodity_1,42.23
54,commodity_2,54.26
54,future_0,64.67
54,future_1,74.46
54,future_2,20.59
54,bond_0,43.28
54,bond_1,34.95
54,bond_2,35.55
55,stock_0,73.17
55,stock_1,65.74
55,stock_2,33.86
55,commodity_0,70.57
55,commodity_1,50.68
55,commodity_2,72.93
55,future_0,17.96
55,future_1,19.24
55,future_2,39.61
55,bond_0,71.10
55,bond_1,43.40
55,bond_2,33.49
56,stock_0,53.03
56,stock_1,43.27
56,stock_2,13.85
56,commodity_0,63.30
56,commodity_1,66.98
56,commodity_2,42.00
56,future_0,72.21
56,future_1,69.64
56,future_2,38.19
56,bond_0,73.53
56,bond_1,18.74
56,bond_2,52.61
57,stock_0,21.23
57,stock_1,69.36
57,stock_2,57.97
57,commodity_0,34.80
57,commodity_1,63.37
57,commodity_2,54.85
57,future_0,55.60
57,future_1,25.67
57,future_2,35.43
57,bond_0,47.45
57,bond_1,18.79
57,bond_2,51.35
58,stock_0,26.98
58,stock_1,48.39
58,stock_2,38.12
58,commodity_0,78.73
58,commodity_1,70.53
58,commodity_2,27.64
58,future_0,17.67
58,future_1,35.38
58,future_2,66.27
58,bond_0,78.99
58,bond_1,73.46
58,bond_2,70.42
59,stock_0,40.19
59,stock_1,70.56
59,stock_2,79.15
59,commodity_0,72.07
59,commodity_1,52.85
59,commodity_2,59.19
59,future_0,22.98
59,future_1,57.25
59,future_2,28.10
59,bond_0,59.61
59,bond_1,78.34
59,bond_2,27.89
60,stock_0,44.95
60,stock_1,71.88
60,stock_2,13.78
60,commodity_0,75.88
60,commodity_1,34.58
60,commodity_2,24.54
60,future_0,68.41
60,future_1,55.52
60,future_2,54.23
60,bond_0,50.21
60,bond_1,71.93
60,bond_2,23.12
61,stock_0,12.37
61,stock_1,77.09
61,stock_2,50.80
61,commodity_0,75.05
61,commodity_1,40.49
61,commodity_2,77.13
61,future_0,58.04
61,future_1,30.21
61,future_2,55.92
61,bond_0,71.34
61,bond_1,75.08
61,bond_2,54.49
62,stock_0,35.87
62,stock_1,72.10
62,stock_2,79.18
62,commodity_0,74.31
62,commodity_1,34.33
62,commodity_2,45.20
62,future_0,29.00
62,future_1,54.00
62,future_2,48.19
62,bond_0,74.61
62,bond_1,55.21
62,bond_2,63.37
63,stock_0,36.51
63,stock_1,79.11
63,stock_2,53.15
63,commodity_0,18.42
63,commodity_1,32.76
63,commodity_2,60.04
63,future_0,20.90
63,future_1,48.55
63,future_2,74.76
63,bond_0,19.88
63,bond_1,68.08
63,bond_2,42.00
64,stock_0,34.30
64,stock_1,40.30
64,stock_2,58.62
64,commodity_0,68.38
64,commodity_1,31.58
64,commodity_2,15.88
64,future_0,33.84
64,future_1,18.44
64,future_2,15.98
64,bond_0,73.05
64,bond_1,51.17
64,bond_2,19.28
65,stock_0,39.76
65,stock_1,60.68
65,stock_2,33.82
65,commodity_0,63.14
65,commodity_1,41.19
65,commodity_2,22.59
65,future_0,79.51
65,future_1,17.69
65,future_2,71.62
65,bond_0,22.08
65,bond_1,65.92
65,bond_2,36.22
66,stock_0,12.75
66,stock_1,58.97
66,stock_2,73.92
66,commodity_0,67.91
66,commodity_1,22.98
66,commodity_2,77.25
66,future_0,58.10
66,future_1,18.68
66,future_2,12.04
66,bond_0,26.01
66,bond_1,79.85
66,bond_2,13.64
67,stock_0,32.23
67,stock_1,28.19
67,stock_2,36.82
67,commodity_0,79.35
67,commodity_1,52.02
67,commodity_2,79.04
67,future_0,66.83
67,future_1,34.47
67,future_2,41.76
67,bond_0,21.48
67,bond_1,29.66
67,bond_2,51.36
68,stock_0,45.76
68,stock_1,41.73
68,stock_2,48.61
68,commodity_0,33.54
68,commodity_1,49.56
68,commodity_2,51.05
68,future_0,66.10
68,future_1,67.48
68,future_2,31.72
68,bond_0,28.18
68,bond_1,16.07
68,bond_2,54.96
69,stock_0,49.00
69,stock_1,63.99
69,stock_2,36.04
69,commodity_0,36.05
69,commodity_1,66.14
69,commodity_2,10.70
69,future_0,45.62
69,future_1,43.41
69,future_2,48.17
69,bond_0,27.87
69,bond_1,70.88
69,bond_2,13.13
70,stock_0,57.20
70,stock_1,26.02
70,stock_2,10.69
70,commodity_0,51.01
70,commodity_1,78.00
70,commodity_2,35.25
70,future_0,39.52
70,future_1,50.53
70,future_2,43.71
70,bond_0,59.95
70,bond_1,66.97
70,bond_2,40.10
71,stock_0,33.55
71,stock_1,16.97
71,stock_2,42.92
71,commodity_0,30.99
71,commodity_1,50.00
71,commodity_2,31.51
71,future_0,13.39
71,future_1,47.16
71,future_2,71.13
71,bond_0,60.11
71,bond_1,57.58
71,bond_2,11.02
72,stock_0,17.60
72,stock_1,64.92
72,stock_2,21.26
72,commodity_0,52.14
72,commodity_1,14.20
72,commodity_2,75.17
72,future_0,45.35
72,future_1,41.39
72,future_2,10.30
72,bond_0,18.31
