<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
473,bond_2,181.32
474,stock_0,198.45
474,stock_1,194.77
474,stock_2,189.64
474,commodity_0,184.23
474,commodity_1,170.71
474,commodity_2,186.01
474,future_0,193.75
474,future_1,152.54
474,future_2,165.99
474,bond_0,142.22
474,bond_1,137.17
474,bond_2,181.96
475,stock_0,195.64
475,stock_1,122.98
475,stock_2,148.14
475,commodity_0,169.30
475,commodity_1,116.42
475,commodity_2,130.34
475,future_0,169.84
475,future_1,196.90
475,future_2,135.08
475,bond_0,155.54
475,bond_1,196.36
475,bond_2,127.19
476,stock_0,169.14
476,stock_1,177.93
476,stock_2,165.69
476,commodity_0,171.88
476,commodity_1,111.83
476,commodity_2,188.72
476,future_0,120.67
476,future_1,100.51
476,future_2,129.63
476,bond_0,134.84
476,bond_1,198.79
476,bond_2,164.86
477,stock_0,167.75
477,stock_1,114.37
477,stock_2,163.24
477,commodity_0,111.56
477,commodity_1,102.20
477,commodity_2,171.87
477,future_0,146.17
477,future_1,184.43
477,future_2,177.29
477,bond_0,156.86
477,bond_1,196.34
477,bond_2,166.21
478,stock_0,196.47
478,stock_1,184.16
478,stock_2,175.21
478,commodity_0,152.40
478,commodity_1,152.64
478,commodity_2,171.40
478,future_0,189.62
478,future_1,182.39
478,future_2,106.60
478,bond_0,141.67
478,bond_1,107.87
478,bond_2,125.03
479,stock_0,103.91
479,stock_1,149.83
479,stock_2,170.15
479,commodity_0,160.00
479,commodity_1,158.88
479,commodity_2,155.91
479,future_0,112.69
479,future_1,179.30
479,future_2,139.37
479,bond_0,197.82
479,bond_1,194.16
479,bond_2,173.74
480,stock_0,194.52
480,stock_1,124.91
480,stock_2,196.66
480,commodity_0,179.25
480,commodity_1,181.01
480,commodity_2,158.75
480,future_0,119.01
480,future_1,158.43
480,future_2,192.38
480,bond_0,191.96
480,bond_1,151.82
480,bond_2,193.22
481,stock_0,137.34
481,stock_1,133.81
481,stock_2,186.55
481,commodity_0,185.86
481,commodity_1,104.07
481,commodity_2,157.82
481,future_0,124.44
481,future_1,188.33
481,future_2,140.04
481,bond_0,139.56
481,bond_1,160.59
481,bond_2,123.70
482,stock_0,144.49
482,stock_1,195.39
482,stock_2,184.59
482,commodity_0,191.07
482,commodity_1,122.47
482,commodity_2,146.00
482,future_0,142.65
482,future_1,139.06
482,future_2,113.43
482,bond_0,186.32
482,bond_1,163.29
482,bond_2,198.41
483,stock_0,187.19
483,stock_1,137.56
483,stock_2,193.69
483,commodity_0,140.89
483,commodity_1,100.92
483,commodity_2,177.65
483,future_0,153.23
483,future_1,181.57
483,future_2,176.24
483,bond_0,133.83
483,bond_1,125.21
483,bond_2,120.58
484,stock_0,148.71
484,stock_1,144.06
484,stock_2,100.06
484,commodity_0,111.32
484,commodity_1,124.39
484,commodity_2,116.34
484,future_0,159.17
484,future_1,154.13
484,future_2,154.47
484,bond_0,117.52
484,bond_1,104.33
484,bond_2,159.87
485,stock_0,138.81
485,stock_1,154.23
485,stock_2,195.65
485,commodity_0,191.48
485,commodity_1,100.24
485,commodity_2,141.14
485,future_0,146.36
485,future_1,157.41
485,future_2,152.06
485,bond_0,193.92
485,bond_1,161.12
485,bond_2,120.97
486,stock_0,144.66
486,stock_1,190.44
486,stock_2,134.64
486,commodity_0,116.72
486,commodity_1,130.19
486,commodity_2,157.81
486,future_0,105.60
486,future_1,143.51
486,future_2,191.80
486,bond_0,168.13
486,bond_1,154.15
486,bond_2,166.48
487,stock_0,167.30
487,stock_1,140.92
487,stock_2,107.16
487,commodity_0,118.75
487,commodity_1,116.57
487,commodity_2,195.85
487,future_0,145.45
487,future_1,125.24
487,future_2,175.37
487,bond_0,188.76
487,bond_1,116.67
487,bond_2,131.40
488,stock_0,147.23
488,stock_1,162.86
488,stock_2,130.00
488,commodity_0,158.99
488,commodity_1,113.08
488,commodity_2,127.00
488,future_0,185.76
488,future_1,117.73
488,future_2,125.20
488,bond_0,121.06
488,bond_1,146.05
488,bond_2,163.90
489,stock_0,151.48
489,stock_1,112.54
489,stock_2,160.61
489,commodity_0,129.91
489,commodity_1,184.29
489,commodity_2,137.43
489,future_0,195.64
489,future_1,122.41
489,future_2,165.36
489,bond_0,120.37
489,bond_1,142.42
489,bond_2,139.46
490,stock_0,107.42
490,stock_1,160.64
490,stock_2,109.48
490,commodity_0,117.08
490,commodity_1,110.73
490,commodity_2,179.75
490,future_0,189.58
490,future_1,159.68
490,future_2,164.15
490,bond_0,168.06
490,bond_1,103.07
490,bond_2,186.06
491,stock_0,161.44
491,stock_1,150.72
491,stock_2,152.60
491,commodity_0,126.59
491,commodity_1,134.77
491,commodity_2,111.74
491,future_0,158.72
491,future_1,145.71
491,future_2,147.06
491,bond_0,198.09
491,bond_1,135.93
491,bond_2,195.50
492,stock_0,146.28
492,stock_1,144.94
492,stock_2,182.83
492,commodity_0,180.82
492,commodity_1,140.86
492,commodity_2,102.75
492,future_0,177.96
492,future_1,193.15
492,future_2,188.74
492,bond_0,143.41
492,bond_1,151.59
492,bond_2,145.68
493,stock_0,115.85
493,stock_1,131.06
493,stock_2,101.75
493,commodity_0,197.41
493,commodity_1,166.02
493,commodity_2,118.12
493,future_0,199.84
493,future_1,188.18
493,future_2,183.35
493,bond_0,156.42
493,bond_1,133.41
493,bond_2,168.29
494,stock_0,126.09
494,stock_1,124.25
494,stock_2,139.69
494,commodity_0,102.50
494,commodity_1,184.39
494,commodity_2,182.23
494,future_0,164.60
494,future_1,177.68
494,future_2,156.07
494,bond_0,114.12
494,bond_1,139.52
494,bond_2,151.47
495,stock_0,169.58
495,stock_1,136.63
495,stock_2,125.83
495,commodity_0,174.19
495,commodity_1,125.64
495,commodity_2,109.86
495,future_0,149.77
495,future_1,181.96
495,future_2,184.56
495,bond_0,178.10
495,bond_1,134.65
495,bond_2,157.81
496,stock_0,140.20
496,stock_1,120.11
496,stock_2,157.81
496,commodity_0,109.51
496,commodity_1,111.54
496,commodity_2,109.08
496,future_0,128.35
496,future_1,154.70
496,future_2,128.87
496,bond_0,171.86
496,bond_1,176.58
496,bond_2,114.39
497,stock_0,145.56
497,stock_1,194.34
497,stock_2,101.47
497,commodity_0,112.24
497,commodity_1,106.31
497,commodity_2,170.73
497,future_0,195.01
497,future_1,132.06
497,future_2,174.01
497,bond_0,157.25
497,bond_1,118.45
497,bond_2,131.11
498,stock_0,117.34
498,stock_1,101.65
498,stock_2,196.85
498,commodity_0,160.82
498,commodity_1,100.78
498,commodity_2,168.20
498,future_0,137.43
498,future_1,108.23
498,future_2,173.29
498,bond_0,148.17
498,bond_1,102.93
498,bond_2,187.25
499,stock_0,174.63
499,stock_1,184.89
499,stock_2,115.07
499,commodity_0,124.46
499,commodity_1,191.83
499,commodity_2,174.64
499,future_0,199.62
499,future_1,148.68
499,future_2,188.51
499,bond_0,168.93
499,bond_1,126.31
499,bond_2,168.88
<TABLE>,volume-over-time
day,asset-name,volume
INT,STRING,FLOAT
0,stock_0,7.96
0,stock_1,4.74
0,stock_2,7.48
0,commodity_0,1.79
0,commodity_1,7.37
0,commodity_2,2.81
0,future_0,2.64
0,future_1,3.40
0,future_2,4.72
0,bond_0,7.19
0,bond_1,2.88
0,bond_2,1.36
1,stock_0,1.48
1,stock_1,4.34
1,stock_2,7.20
1,commodity_0,5.12
1,commodity_1,4.32
1,commodity_2,6.58
1,future_0,5.76
1,future_1,2.56
1,future_2,7.19
1,bond_0,2.08
1,bond_1,6.00
1,bond_2,7.43
2,stock_0,3.88
2,stock_1,6.84
2,stock_2,2.77
2,commodity_0,1.41
2,commodity_1,1.88
2,commodity_2,7.41
2,future_0,2.15
2,future_1,3.83
2,future_2,2.10
2,bond_0,2.73
2,bond_1,2.42
2,bond_2,7.82
3,stock_0,6.04
3,stock_1,2.04
3,stock_2,2.74
3,commodity_0,5.84
3,commodity_1,6.75
3,commodity_2,7.93
3,future_0,6.59
3,future_1,7.95
3,future_2,4.49
3,bond_0,5.78
3,bond_1,5.83
3,bond_2,6.98
4,stock_0,5.04
4,stock_1,3.25
4,stock_2,3.62
4,commodity_0,1.51
4,commodity_1,6.11
4,commodity_2,3.74
4,future_0,2.08
4,future_1,3.24
4,future_2,4.38
4,bond_0,7.86
4,bond_1,2.39
4,bond_2,5.15
5,stock_0,1.11
5,stock_1,5.96
5,stock_2,6.47
5,commodity_0,3.75
5,commodity_1,7.75
5,commodity_2,1.58
5,future_0,6.93
5,future_1,7.43
5,future_2,2.54
5,bond_0,1.15
5,bond_1,2.40
5,bond_2,7.37
6,stock_0,5.83
6,stock_1,6.99
6,stock_2,5.24
6,commodity_0,6.92
6,commodity_1,4.17
6,commodity_2,4.76
6,future_0,5.35
6,future_1,1.67
6,future_2,7.13
6,bond_0,7.34
6,bond_1,4.53
6,bond_2,6.02
7,stock_0,2.59
7,stock_1,2.51
7,stock_2,5.75
7,commodity_0,4.23
7,commodity_1,4.70
7,commodity_2,7.26
7,future_0,4.06
7,future_1,6.51
7,future_2,7.64
7,bond_0,7.22
7,bond_1,3.87
7,bond_2,3.71
8,stock_0,6.15
8,stock_1,1.69
8,stock_2,1.52
8,commodity_0,7.22
8,commodity_1,3.84
8,commodity_2,5.18
8,future_0,7.92
8,future_1,2.24
8,future_2,6.25
8,bond_0,5.11
8,bond_1,1.35
8,bond_2,2.71
9,stock_0,6.05
9,stock_1,6.15
9,stock_2,6.41
9,commodity_0,2.59
9,commodity_1,3.11
9,commodity_2,5.40
9,future_0,5.35
9,future_1,4.22
9,future_2,3.47
9,bond_0,7.38
9,bond_1,5.50
9,bond_2,4.72
10,stock_0,6.60
10,stock_1,5.30
10,stock_2,1.17
10,commodity_0,1.20
10,commodity_1,1.89
10,commodity_2,6.64
10,future_0,2.91
10,future_1,3.40
10,future_2,4.23
10,bond_0,4.22
10,bond_1,1.44
10,bond_2,1.32
11,stock_0,6.32
11,stock_1,6.25
11,stock_2,4.59
11,commodity_0,6.03
11,commodity_1,5.21
11,commodity_2,1.42
11,future_0,2.55
11,future_1,7.47
11,future_2,7.41
11,bond_0,3.12
11,bond_1,3.87
11,bond_2,5.43
12,stock_0,6.05
12,stock_1,1.60
12,stock_2,6.33
12,commodity_0,7.03
12,commodity_1,3.63
12,commodity_2,1.62
12,future_0,5.78
12,future_1,3.40
12,future_2,2.04
12,bond_0,4.31
12,bond_1,3.49
12,bond_2,2.84
13,stock_0,5.01
13,stock_1,2.33
13,stock_2,2.70
13,commodity_0,7.14
13,commodity_1,3.55
13,commodity_2,6.06
13,future_0,5.12
13,future_1,3.42
13,future_2,6.55
13,bond_0,2.26
13,bond_1,3.77
13,bond_2,4.73
14,stock_0,5.00
14,stock_1,3.73
14,stock_2,5.56
14,commodity_0,4.39
14,commodity_1,1.71
14,commodity_2,3.51
14,future_0,1.87
14,future_1,6.05
14,future_2,5.80
14,bond_0,5.46
14,bond_1,4.60
14,bond_2,2.22
15,stock_0,4.75
15,stock_1,2.57
15,stock_2,2.95
15,commodity_0,5.79
15,commodity_1,4.96
15,commodity_2,4.02
15,future_0,4.31
15,future_1,3.98
15,future_2,5.74
15,bond_0,7.94
15,bond_1,6.96
15,bond_2,2.49
16,stock_0,7.09
16,stock_1,6.80
16,stock_2,6.94
16,commodity_0,2.92
16,commodity_1,7.82
16,commodity_2,2.66
16,future_0,5.91
16,future_1,2.00
16,future_2,4.18
16,bond_0,6.72
16,bond_1,7.97
16,bond_2,1.56
17,stock_0,3.29
17,stock_1,4.42
17,stock_2,2.93
17,commodity_0,6.31
17,commodity_1,3.54
17,commodity_2,1.53
17,future_0,6.18
17,future_1,3.21
17,future_2,6.66
17,bond_0,1.50
17,bond_1,6.03
17,bond_2,7.97
18,stock_0,4.53
18,stock_1,1.05
18,stock_2,7.04
18,commodity_0,4.50
18,commodity_1,3.03
18,commodity_2,2.20
18,future_0,6.68
18,future_1,6.29
18,future_2,4.75
18,bond_0,3.08
18,bond_1,4.03
18,bond_2,2.26
19,stock_0,2.38
19,stock_1,5.54
19,stock_2,5.18
19,commodity_0,6.76
19,commodity_1,2.48
19,commodity_2,4.85
19,future_0,3.90
19,future_1,6.03
19,future_2,2.56
19,bond_0,5.66
19,bond_1,4.43
19,bond_2,1.28
20,stock_0,7.60
20,stock_1,2.46
20,stock_2,7.39
20,commodity_0,1.09
20,commodity_1,1.36
20,commodity_2,2.93
20,future_0,6.71
20,future_1,2.07
20,future_2,6.64
20,bond_0,5.29
20,bond_1,5.03
20,bond_2,7.04
21,stock_0,4.88
21,stock_1,5.07
21,stock_2,3.68
21,commodity_0,3.38
21,commodity_1,5.23
21,commodity_2,6.59
21,future_0,3.08
21,future_1,1.74
21,future_2,7.78
21,bond_0,1.56
21,bond_1,3.61
21,bond_2,4.95
22,stock_0,3.68
22,stock_1,7.05
22,stock_2,7.84
22,commodity_0,6.07
22,commodity_1,6.20
22,commodity_2,1.98
22,future_0,6.64
22,future_1,6.74
22,future_2,4.46
22,bond_0,3.97
22,bond_1,5.34
22,bond_2,4.64
23,stock_0,3.15
23,stock_1,6.35
23,stock_2,2.81
23,commodity_0,4.45
23,commodity_1,7.37
23,commodity_2,2.25
23,future_0,6.58
23,future_1,7.77
23,future_2,7.79
23,bond_0,2.83
23,bond_1,6.37
23,bond_2,1.29
24,stock_0,7.22
24,stock_1,4.92
24,stock_2,3.29
24,commodity_0,1.47
24,commodity_1,2.66
24,commodity_2,1.26
24,future_0,7.59
24,future_1,3.33
24,future_2,2.84
24,bond_0,7.71
24,bond_1,3.91
24,bond_2,2.12
25,stock_0,2.76
25,stock_1,4.76
25,stock_2,6.07
25,commodity_0,1.77
25,commodity_1,1.80
25,commodity_2,2.02
25,future_0,7.67
25,future_1,6.80
25,future_2,1.05
25,bond_0,6.93
25,bond_1,2.09
25,bond_2,4.46
26,stock_0,1.09
26,stock_1,7.00
26,stock_2,2.95
26,commodity_0,7.21
26,commodity_1,5.67
26,commodity_2,4.58
26,future_0,4.13
26,future_1,2.28
26,future_2,1.01
26,bond_0,4.43
26,bond_1,2.05
26,bond_2,5.04
27,stock_0,7.99
27,stock_1,7.18
27,stock_2,3.98
27,commodity_0,5.81
27,commodity_1,1.41
27,commodity_2,2.76
27,future_0,4.14
27,future_1,4.16
27,future_2,1.56
27,bond_0,4.35
27,bond_1,1.12
27,bond_2,1.87
28,stock_0,2.03
28,stock_1,2.65
28,stock_2,3.90
28,commodity_0,1.08
28,commodity_1,7.35
28,commodity_2,4.18
28,future_0,7.97
28,future_1,1.33
28,future_2,6.18
28,bond_0,2.91
28,bond_1,7.59
28,bond_2,4.11
29,stock_0,5.53
29,stock_1,5.80
29,stock_2,1.73
29,commodity_0,6.20
29,commodity_1,4.16
29,commodity_2,5.75
29,future_0,5.17
29,future_1,3.36
29,future_2,4.97
29,bond_0,5.54
29,bond_1,3.82
29,bond_2,4.99
30,stock_0,1.84
30,stock_1,7.08
30,stock_2,2.41
30,commodity_0,7.18
30,commodity_1,1.48
30,commodity_2,6.89
30,future_0,3.54
30,future_1,1.22
30,future_2,7.23
30,bond_0,4.83
30,bond_1,5.49
30,bond_2,6.78
31,stock_0,3.26
31,stock_1,5.52
31,stock_2,7.31
31,commodity_0,1.36
31,commodity_1,5.13
31,commodity_2,1.15
31,future_0,1.32
31,future_1,2.24
31,future_2,6.15
31,bond_0,4.89
31,bond_1,4.48
31,bond_2,6.25
32,stock_0,1.41
32,stock_1,7.49
32,stock_2,3.82
32,commodity_0,5.00
32,commodity_1,7.27
32,commodity_2,2.51
32,future_0,7.87
32,future_1,4.86
32,future_2,2.73
32,bond_0,4.36
32,bond_1,2.97
32,bond_2,3.60
33,stock_0,2.02
33,stock_1,5.95
33,stock_2,6.94
33,commodity_0,4.65
33,commodity_1,4.77
33,commodity_2,1.55
33,future_0,6.19
33,future_1,1.50
33,future_2,7.40
33,bond_0,7.95
33,bond_1,2.08
33,bond_2,4.50
34,stock_0,2.38
34,stock_1,5.94
34,stock_2,6.57
34,commodity_0,3.55
34,commodity_1,5.17
34,commodity_2,2.63
34,future_0,1.57
34,future_1,3.42
34,future_2,4.80
34,bond_0,4.96
34,bond_1,5.24
34,bond_2,1.33
35,stock_0,6.92
35,stock_1,6.32
35,stock_2,7.38
35,commodity_0,2.96
35,commodity_1,3.71
35,commodity_2,1.45
35,future_0,1.84
35,future_1,7.12
35,future_2,6.87
35,bond_0,4.50
35,bond_1,1.82
35,bond_2,2.83
36,stock_0,3.49
36,stock_1,6.76
36,stock_2,6.88
36,commodity_0,6.87
36,commodity_1,5.40
36,commodity_2,6.84
36,future_0,6.60
36,future_1,3.21
36,future_2,7.42
36,bond_0,1.59
36,bond_1,6.68
36,bond_2,6.64
37,stock_0,7.91
37,stock_1,2.50
37,stock_2,2.02
37,commodity_0,4.54
37,commodity_1,4.56
37,commodity_2,1.86
37,future_0,2.24
37,future_1,7.83
37,future_2,3.22
37,bond_0,6.95
37,bond_1,4.37
37,bond_2,5.88
38,stock_0,7.82
38,stock_1,5.40
38,stock_2,1.49
38,commodity_0,4.54
38,commodity_1,4.86
38,commodity_2,6.10
38,future_0,5.24
38,future_1,2.72
38,future_2,5.55
38,bond_0,3.66
38,bond_1,5.68
38,bond_2,1.37
39,stock_0,5.23
39,stock_1,1.91
39,stock_2,1.21
39,commodity_0,2.98
39,commodity_1,4.85
39,commodity_2,5.80
39,future_0,1.27
39,future_1,1.68
39,future_2,4.77
39,bond_0,6.10
39,bond_1,4.97
39,bond_2,1.50
40,stock_0,1.33
40,stock_1,1.71
40,stock_2,3.40
40,commodity_0,2.07
40,commodity_1,2.13
40,commodity_2,6.20
40,future_0,5.36
40,future_1,1.90
40,future_2,5.22
40,bond_0,5.98
40,bond_1,3.19
40,bond_2,4.54
41,stock_0,3.39
41,stock_1,3.19
41,stock_2,5.34
41,commodity_0,6.42
41,commodity_1,6.12
41,commodity_2,7.80
41,future_0,4.24
41,future_1,1.11
41,future_2,2.74
41,bond_0,6.73
41,bond_1,3.74
41,bond_2,6.43
42,stock_0,4.68
42,stock_1,5.67
42,stock_2,4.31
42,commodity_0,7.81
42,commodity_1,2.16
42,commodity_2,7.06
42,future_0,4.95
42,future_1,4.82
42,future_2,5.17
42,bond_0,7.18
42,bond_1,1.06
42,bond_2,5.66
43,stock_0,6.09
43,stock_1,2.36
43,stock_2,3.92
43,commodity_0,6.24
43,commodity_1,5.51
43,commodity_2,4.68
43,future_0,1.43
43,future_1,1.33
43,future_2,1.83
43,bond_0,6.34
43,bond_1,3.46
43,bond_2,1.34
44,stock_0,1.84
44,stock_1,3.89
44,stock_2,2.75
44,commodity_0,6.42
44,commodity_1,2.57
44,commodity_2,1.08
44,future_0,2.01
44,future_1,4.21
44,future_2,1.70
44,bond_0,1.86
44,bond_1,7.72
44,bond_2,6.97
45,stock_0,1.80
45,stock_1,5.62
45,stock_2,4.14
45,commodity_0,2.82
45,commodity_1,3.70
45,commodity_2,3.11
45,future_0,4.44
45,future_1,2.92
45,future_2,4.54
45,bond_0,6.04
45,bond_1,2.31
45,bond_2,2.81
46,stock_0,2.57
46,stock_1,7.28
46,stock_2,7.01
46,commodity_0,6.19
46,commodity_1,1.13
46,commodity_2,1.24
46,future_0,6.48
46,future_1,4.34
46,future_2,1.12
46,bond_0,1.23
46,bond_1,4.90
46,bond_2,1.81
47,stock_0,5.15
47,stock_1,6.17
47,stock_2,2.73
47,commodity_0,3.41
47,commodity_1,2.88
47,commodity_2,4.47
47,future_0,4.80
47,future_1,6.92
47,future_2,3.35
47,bond_0,7.79
47,bond_1,1.23
47,bond_2,7.07
48,stock_0,6.42
48,stock_1,4.21
48,stock_2,1.48
48,commodity_0,5.65
48,commodity_1,2.84
48,commodity_2,1.76
48,future_0,1.68
48,future_1,7.64
48,future_2,1.32
48,bond_0,5.08
48,bond_1,3.31
48,bond_2,3.88
49,stock_0,6.07
49,stock_1,2.68
49,stock_2,7.61
49,commodity_0,3.23
49,commodity_1,2.34
49,commodity_2,1.70
49,future_0,6.08
49,future_1,2.50
49,future_2,3.76
49,bond_0,6.89
49,bond_1,6.31
49,bond_2,5.16
50,stock_0,4.61
50,stock_1,5.31
50,stock_2,1.10
50,commodity_0,5.29
50,commodity_1,1.06
50,commodity_2,1.43
50,future_0,1.54
50,future_1,4.99
50,future_2,3.36
50,bond_0,6.16
50,bond_1,1.79
50,bond_2,1.37
51,stock_0,5.01
51,stock_1,4.18
51,stock_2,4.54
51,commodity_0,6.20
51,commodity_1,4.68
51,commodity_2,2.27
51,future_0,5.84
51,future_1,7.19
51,future_2,1.81
51,bond_0,3.91
51,bond_1,5.82
51,bond_2,5.89
52,stock_0,1.59
52,stock_1,1.97
52,stock_2,5.90
52,commodity_0,7.94
52,commodity_1,2.65
52,commodity_2,4.44
52,future_0,7.71
52,future_1,4.45
52,future_2,3.18
52,bond_0,6.58
52,bond_1,1.31
52,bond_2,4.07
53,stock_0,7.66
53,stock_1,7.37
53,stock_2,4.40
53,commodity_0,2.84
53,commodity_1,4.97
53,commodity_2,7.57
53,future_0,3.22
53,future_1,6.82
53,future_2,7.98
53,bond_0,1.91
53,bond_1,6.61
53,bond_2,5.30
54,stock_0,3.92
54,stock_1,3.92
54,stock_2,1.18
54,commodity_0,3.76
54,commodity_1,7.89
54,commodity_2,4.65
54,future_0,6.73
54,future_1,6.07
54,future_2,6.36
54,bond_0,1.75
54,bond_1,4.15
54,bond_2,4.20
55,stock_0,7.73
55,stock_1,3.13
55,stock_2,6.06
55,commodity_0,2.75
55,commodity_1,1.75
55,commodity_2,1.55
55,future_0,6.45
55,future_1,1.82
55,future_2,3.25
55,bond_0,6.75
55,bond_1,7.17
55,bond_2,2.05
56,stock_0,3.67
56,stock_1,4.12
56,stock_2,7.14
56,commodity_0,1.62
56,commodity_1,3.61
56,commodity_2,6.17
56,future_0,1.44
56,future_1,5.85
56,future_2,2.50
56,bond_0,6.17
56,bond_1,2.91
56,bond_2,2.16
57,stock_0,6.75
57,stock_1,7.44
57,stock_2,3.63
57,commodity_0,7.54
57,commodity_1,3.25
57,commodity_2,4.34
57,future_0,4.66
57,future_1,5.51
57,future_2,7.50
57,bond_0,4.63
57,bond_1,5.38
57,bond_2,2.50
58,stock_0,1.42
58,stock_1,6.85
58,stock_2,7.78
58,commodity_0,4.86
58,commodity_1,3.66
58,commodity_2,1.54
58,future_0,7.15
58,future_1,2.63
58,future_2,5.25
58,bond_0,5.15
58,bond_1,2.22
58,bond_2,1.97
59,stock_0,3.27
59,stock_1,1.14
59,stock_2,2.79
59,commodity_0,2.20
59,commodity_1,3.84
59,commodity_2,7.37
59,future_0,1.32
59,future_1,5.16
59,future_2,5.67
59,bond_0,5.97
59,bond_1,4.39
59,bond_2,4.68
60,stock_0,2.75
60,stock_1,4.63
60,stock_2,3.96
60,commodity_0,6.83
60,commodity_1,1.19
60,commodity_2,6.34
60,future_0,6.03
60,future_1,2.27
60,future_2,5.00
60,bond_0,6.10
60,bond_1,5.01
60,bond_2,3.97
61,stock_0,5.99
61,stock_1,7.26
61,stock_2,7.42
61,commodity_0,3.34
61,commodity_1,2.06
61,commodity_2,6.43
61,future_0,1.93
61,future_1,4.31
61,future_2,5.09
61,bond_0,3.84
61,bond_1,6.33
61,bond_2,1.26
62,stock_0,1.27
62,stock_1,2.08
62,stock_2,2.97
62,commodity_0,6.40
62,commodity_1,5.41
62,commodity_2,4.40
62,future_0,1.33
62,future_1,4.20
62,future_2,2.99
62,bond_0,3.01
62,bond_1,5.18
62,bond_2,7.23
63,stock_0,6.56
63,stock_1,6.68
63,stock_2,7.21
63,commodity_0,7.24
63,commodity_1,4.36
63,commodity_2,7.07
63,future_0,6.18
63,future_1,7.16
63,future_2,7.23
63,bond_0,4.33
63,bond_1,2.23
63,bond_2,1.32
64,stock_0,2.98
64,stock_1,1.54
64,stock_2,7.79
64,commodity_0,1.61
64,commodity_1,7.81
64,commodity_2,6.45
64,future_0,5.99
64,future_1,7.60
64,future_2,4.19
64,bond_0,5.79
64,bond_1,1.14
64,bond_2,4.84
65,stock_0,2.78
65,stock_1,5.41
65,stock_2,5.56
65,commodity_0,7.95
65,commodity_1,6.96
65,commodity_2,7.15
65,future_0,6.60
65,future_1,4.38
65,future_2,5.97
65,bond_0,7.59
65,bond_1,2.19
65,bond_2,2.55
66,stock_0,1.59
66,stock_1,7.52
66,stock_2,7.74
66,commodity_0,4.47
66,commodity_1,1.49
66,commodity_2,2.29
66,future_0,7.80
66,future_1,7.84
66,future_2,6.13
66,bond_0,3.66
66,bond_1,4.20
66,bond_2,7.66
67,stock_0,5.95
67,stock_1,4.11
67,stock_2,3.90
67,commodity_0,5.83
67,commodity_1,6.22
67,commodity_2,7.07
67,future_0,6.91
67,future_1,2.15
67,future_2,3.90
67,bond_0,3.51
67,bond_1,1.96
67,bond_2,7.01
68,stock_0,5.25
68,stock_1,4.53
68,stock_2,5.07
68,commodity_0,5.69
68,commodity_1,5.20
68,commodity_2,3.78
68,future_0,1.40
68,future_1,1.89
68,future_2,5.17
68,bond_0,1.26
68,bond_1,3.24
68,bond_2,5.61
69,stock_0,2.13
69,stock_1,7.39
69,stock_2,5.71
69,commodity_0,5.68
69,commodity_1,1.01
69,commodity_2,5.35
69,future_0,7.54
69,future_1,5.11
69,future_2,1.42
69,bond_0,2.44
69,bond_1,3.44
69,bond_2,1.56
70,stock_0,7.96
70,stock_1,1.30
70,stock_2,4.95
70,commodity_0,3.91
70,commodity_1,3.34
70,commodity_2,1.89
70,future_0,2.59
70,future_1,6.44
70,future_2,2.47
70,bond_0,7.22
70,bond_1,7.93
70,bond_2,4.99
71,stock_0,7.21
71,stock_1,2.03
71,stock_2,6.19
71,commodity_0,1.56
71,commodity_1,2.91
71,commodity_2,3.26
71,future_0,7.72
71,future_1,7.75
71,future_2,4.34
71,bond_0,3.84
71,bond_1,6.74
71,bond_2,3.13
72,stock_0,5.92
72,stock_1,1.77
72,stock_2,2.69
72,commodity_0,5.33
72,commodity_1,4.40
72,commodity_2,3.01
72,future_0,1.67
72,future_1,1.01
72,future_2,4.45
72,bond_0,2.16
72,bond_1,3.55
72,bond_2,4.80
73,stock_0,7.71
73,stock_1,4.24
73,stock_2,7.56
73,commodity_0,6.85
73,commodity_1,1.93
73,commodity_2,2.11
73,future_0,2.82
73,future_1,6.09
73,future_2,2.56
73,bond_0,2.21
73,bond_1,7.21
73,bond_2,6.53
74,stock_0,7.20
74,stock_1,2.24
74,stock_2,4.64
74,commodity_0,2.87
74,commodity_1,4.30
74,commodity_2,1.58
74,future_0,3.13
74,future_1,2.19
74,future_2,5.79
74,bond_0,2.55
74,bond_1,6.89
74,bond_2,4.34
75,stock_0,2.65
75,stock_1,4.90
75,stock_2,1.12
75,commodity_0,1.23
75,commodity_1,6.06
75,commodity_2,2.25
75,future_0,5.07
75,future_1,2.77
75,future_2,2.96
75,bond_0,4.20
75,bond_1,3.78
75,bond_2,3.43
76,stock_0,1.27
76,stock_1,7.85
76,stock_2,4.46
76,commodity_0,5.28
76,commodity_1,5.43
76,commodity_2,6.25
76,future_0,4.92
76,future_1,6.47
76,future_2,6.22
76,bond_0,5.51
76,bond_1,5.40
76,bond_2,6.75
77,stock_0,2.08
77,stock_1,1.09
77,stock_2,1.66
77,commodity_0,1.95
77,commodity_1,7.01
77,commodity_2,2.55
77,future_0,4.21
77,future_1,4.77
77,future_2,2.98
77,bond_0,4.12
77,bond_1,4.75
77,bond_2,6.55
78,stock_0,3.81
78,stock_1,7.12
78,stock_2,3.03
78,commodity_0,5.41
78,commodity_1,4.57
78,commodity_2,4.53
78,future_0,6.03
