<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
13,commodity_0,2.19
13,commodity_1,7.31
13,commodity_2,3.65
13,future_0,2.79
13,future_1,2.26
13,future_2,1.07
13,bond_0,6.60
13,bond_1,4.40
13,bond_2,3.98
14,stock_0,6.07
14,stock_1,4.19
14,stock_2,6.11
14,commodity_0,5.53
14,commodity_1,7.23
14,commodity_2,7.23
14,future_0,2.68
14,future_1,6.96
14,future_2,5.09
14,bond_0,1.50
14,bond_1,6.72
14,bond_2,7.51
15,stock_0,5.37
15,stock_1,2.76
15,stock_2,4.23
15,commodity_0,6.36
15,commodity_1,6.56
15,commodity_2,4.14
15,future_0,7.36
15,future_1,5.86
15,future_2,7.94
15,bond_0,6.60
15,bond_1,7.29
15,bond_2,3.03
16,stock_0,3.98
16,stock_1,0.76
16,stock_2,0.68
16,commodity_0,1.58
16,commodity_1,3.50
16,commodity_2,2.22
16,future_0,2.65
16,future_1,6.50
16,future_2,0.87
16,bond_0,2.96
16,bond_1,1.71
16,bond_2,4.13
17,stock_0,4.63
17,stock_1,7.78
17,stock_2,3.86
17,commodity_0,4.98
17,commodity_1,6.04
17,commodity_2,2.07
17,future_0,7.15
17,future_1,4.73
17,future_2,3.12
17,bond_0,7.41
17,bond_1,2.26
17,bond_2,4.76
18,stock_0,2.88
18,stock_1,3.43
18,stock_2,2.67
18,commodity_0,5.26
18,commodity_1,3.52
18,commodity_2,3.96
18,future_0,4.80
18,future_1,4.65
18,future_2,1.52
18,bond_0,2.43
18,bond_1,4.04
18,bond_2,7.46
19,stock_0,3.74
19,stock_1,2.82
19,stock_2,7.83
19,commodity_0,5.45
19,commodity_1,3.94
19,commodity_2,1.85
19,future_0,5.53
19,future_1,3.02
19,future_2,2.77
19,bond_0,3.50
19,bond_1,3.02
19,bond_2,2.55
20,stock_0,7.37
20,stock_1,4.80
20,stock_2,5.97
20,commodity_0,7.48
20,commodity_1,4.31
20,commodity_2,7.24
20,future_0,6.93
20,future_1,6.63
20,future_2,6.23
20,bond_0,6.63
20,bond_1,5.73
20,bond_2,3.06
21,stock_0,6.13
21,stock_1,7.67
21,stock_2,1.08
21,commodity_0,5.58
21,commodity_1,6.21
21,commodity_2,2.80
21,future_0,5.70
21,future_1,6.24
21,future_2,6.28
21,bond_0,4.77
21,bond_1,3.10
21,bond_2,7.55
22,stock_0,6.89
22,stock_1,5.09
22,stock_2,6.47
22,commodity_0,7.04
22,commodity_1,7.95
22,commodity_2,2.01
22,future_0,3.12
22,future_1,0.51
22,future_2,6.49
22,bond_0,6.00
22,bond_1,5.07
22,bond_2,7.41
23,stock_0,0.53
23,stock_1,4.33
23,stock_2,5.43
23,commodity_0,4.40
23,commodity_1,1.28
23,commodity_2,3.21
23,future_0,5.77
23,future_1,6.49
23,future_2,4.35
23,bond_0,1.38
23,bond_1,5.91
23,bond_2,2.69
24,stock_0,5.77
24,stock_1,3.92
24,stock_2,2.89
24,commodity_0,5.80
24,commodity_1,7.44
24,commodity_2,0.64
24,future_0,0.71
24,future_1,3.87
24,future_2,2.43
24,bond_0,1.32
24,bond_1,5.50
24,bond_2,0.57
25,stock_0,3.37
25,stock_1,0.56
25,stock_2,7.70
25,commodity_0,3.82
25,commodity_1,3.45
25,commodity_2,7.10
25,future_0,2.00
25,future_1,7.45
25,future_2,4.91
25,bond_0,5.42
25,bond_1,2.96
25,bond_2,6.91
26,stock_0,5.17
26,stock_1,7.87
26,stock_2,7.04
26,commodity_0,3.60
26,commodity_1,4.94
26,commodity_2,4.39
26,future_0,2.16
26,future_1,5.71
26,future_2,2.06
26,bond_0,7.33
26,bond_1,2.99
26,bond_2,7.97
27,stock_0,5.55
27,stock_1,0.96
27,stock_2,6.40
27,commodity_0,7.31
27,commodity_1,1.54
27,commodity_2,0.75
27,future_0,4.80
27,future_1,5.40
27,future_2,1.69
27,bond_0,2.68
27,bond_1,3.98
27,bond_2,7.86
28,stock_0,7.04
28,stock_1,1.06
28,stock_2,0.60
28,commodity_0,3.44
28,commodity_1,5.33
28,commodity_2,4.63
28,future_0,5.80
28,future_1,1.86
28,future_2,6.69
28,bond_0,1.62
28,bond_1,3.30
28,bond_2,2.51
29,stock_0,6.98
29,stock_1,5.13
29,stock_2,6.13
29,commodity_0,1.42
29,commodity_1,7.61
29,commodity_2,5.47
29,future_0,3.25
29,future_1,7.69
29,future_2,0.66
29,bond_0,1.04
29,bond_1,6.67
29,bond_2,2.50
30,stock_0,6.78
30,stock_1,0.93
30,stock_2,0.73
30,commodity_0,5.70
30,commodity_1,5.76
30,commodity_2,2.40
30,future_0,1.61
30,future_1,6.13
30,future_2,6.33
30,bond_0,6.68
30,bond_1,5.73
30,bond_2,2.65
31,stock_0,4.83
31,stock_1,2.38
31,stock_2,0.73
31,commodity_0,3.22
31,commodity_1,4.85
31,commodity_2,1.31
31,future_0,1.15
31,future_1,7.48
31,future_2,6.57
31,bond_0,6.15
31,bond_1,1.39
31,bond_2,4.92
32,stock_0,0.93
32,stock_1,5.91
32,stock_2,6.81
32,commodity_0,4.73
32,commodity_1,7.30
32,commodity_2,3.44
32,future_0,5.94
32,future_1,6.68
32,future_2,3.96
32,bond_0,1.59
32,bond_1,1.42
32,bond_2,1.96
33,stock_0,0.58
33,stock_1,6.05
33,stock_2,3.06
33,commodity_0,0.51
33,commodity_1,4.78
33,commodity_2,6.15
33,future_0,4.82
33,future_1,5.72
33,future_2,1.13
33,bond_0,5.33
33,bond_1,5.35
33,bond_2,6.09
34,stock_0,8.00
34,stock_1,7.89
34,stock_2,6.80
34,commodity_0,2.45
34,commodity_1,4.30
34,commodity_2,7.73
34,future_0,4.83
34,future_1,6.61
34,future_2,7.16
34,bond_0,1.04
34,bond_1,7.45
34,bond_2,3.35
35,stock_0,3.33
35,stock_1,0.63
35,stock_2,6.17
35,commodity_0,6.32
35,commodity_1,3.80
35,commodity_2,4.31
35,future_0,4.02
35,future_1,3.05
35,future_2,5.39
35,bond_0,2.83
35,bond_1,4.20
35,bond_2,0.74
36,stock_0,6.98
36,stock_1,6.00
36,stock_2,2.21
36,commodity_0,3.41
36,commodity_1,4.24
36,commodity_2,7.65
36,future_0,6.52
36,future_1,4.91
36,future_2,6.63
36,bond_0,6.40
36,bond_1,4.54
36,bond_2,3.51
37,stock_0,4.17
37,stock_1,5.22
37,stock_2,0.84
37,commodity_0,5.76
37,commodity_1,6.80
37,commodity_2,6.85
37,future_0,6.97
37,future_1,1.78
37,future_2,5.39
37,bond_0,4.41
37,bond_1,5.70
37,bond_2,4.13
38,stock_0,2.87
38,stock_1,6.89
38,stock_2,7.61
38,commodity_0,3.24
38,commodity_1,2.34
38,commodity_2,1.01
38,future_0,0.54
38,future_1,4.51
38,future_2,7.43
38,bond_0,1.00
38,bond_1,2.85
38,bond_2,5.10
39,stock_0,7.35
39,stock_1,1.97
39,stock_2,2.81
39,commodity_0,0.80
39,commodity_1,3.85
39,commodity_2,7.39
39,future_0,1.44
39,future_1,4.47
39,future_2,5.09
39,bond_0,4.89
39,bond_1,4.64
39,bond_2,5.94
40,stock_0,2.55
40,stock_1,1.41
40,stock_2,1.04
40,commodity_0,4.33
40,commodity_1,6.40
40,commodity_2,2.20
40,future_0,0.91
40,future_1,3.13
40,future_2,3.09
40,bond_0,1.31
40,bond_1,3.26
40,bond_2,3.41
41,stock_0,1.15
41,stock_1,3.20
41,stock_2,3.32
41,commodity_0,3.14
41,commodity_1,7.67
41,commodity_2,4.23
41,future_0,5.08
41,future_1,4.02
41,future_2,4.55
41,bond_0,1.25
41,bond_1,4.13
41,bond_2,4.35
42,stock_0,1.51
42,stock_1,2.56
42,stock_2,5.22
42,commodity_0,5.97
42,commodity_1,6.58
42,commodity_2,6.17
42,future_0,7.78
42,future_1,0.94
42,future_2,5.68
42,bond_0,6.41
42,bond_1,0.99
42,bond_2,4.53
43,stock_0,2.94
43,stock_1,2.10
43,stock_2,2.14
43,commodity_0,6.53
43,commodity_1,2.38
43,commodity_2,7.48
43,future_0,2.03
43,future_1,6.53
43,future_2,6.81
43,bond_0,4.40
43,bond_1,5.78
43,bond_2,3.47
44,stock_0,6.79
44,stock_1,6.62
44,stock_2,2.02
44,commodity_0,6.18
44,commodity_1,4.58
44,commodity_2,7.81
44,future_0,2.01
44,future_1,1.75
44,future_2,1.05
44,bond_0,3.46
44,bond_1,2.85
44,bond_2,6.97
45,stock_0,7.96
45,stock_1,0.86
45,stock_2,3.90
45,commodity_0,2.83
45,commodity_1,5.69
45,commodity_2,6.72
45,future_0,7.73
45,future_1,4.91
45,future_2,1.07
45,bond_0,4.85
45,bond_1,5.07
45,bond_2,2.45
46,stock_0,4.54
46,stock_1,4.67
46,stock_2,5.89
46,commodity_0,2.85
46,commodity_1,3.63
46,commodity_2,5.02
46,future_0,5.41
46,future_1,4.10
46,future_2,6.54
46,bond_0,2.39
46,bond_1,5.12
46,bond_2,2.36
47,stock_0,0.90
47,stock_1,3.27
47,stock_2,5.59
47,commodity_0,3.85
47,commodity_1,3.79
47,commodity_2,2.31
47,future_0,0.97
47,future_1,7.78
47,future_2,6.47
47,bond_0,7.09
47,bond_1,7.82
47,bond_2,0.93
48,stock_0,3.65
48,stock_1,0.90
48,stock_2,0.98
48,commodity_0,7.70
48,commodity_1,0.61
48,commodity_2,1.27
48,future_0,1.57
48,future_1,7.47
48,future_2,1.14
48,bond_0,3.92
48,bond_1,7.19
48,bond_2,4.15
49,stock_0,1.97
49,stock_1,1.15
49,stock_2,6.27
49,commodity_0,6.31
49,commodity_1,3.74
49,commodity_2,2.09
49,future_0,7.90
49,future_1,4.07
49,future_2,2.93
49,bond_0,7.32
49,bond_1,6.90
49,bond_2,4.53
50,stock_0,5.56
50,stock_1,2.65
50,stock_2,2.99
50,commodity_0,5.93
50,commodity_1,2.93
50,commodity_2,6.13
50,future_0,5.85
50,future_1,5.69
50,future_2,7.85
50,bond_0,6.84
50,bond_1,5.66
50,bond_2,2.42
51,stock_0,7.88
51,stock_1,2.95
51,stock_2,6.49
51,commodity_0,4.06
51,commodity_1,3.85
51,commodity_2,5.99
51,future_0,7.78
51,future_1,5.09
51,future_2,2.74
51,bond_0,2.81
51,bond_1,3.34
51,bond_2,2.03
52,stock_0,5.94
52,stock_1,3.97
52,stock_2,7.38
52,commodity_0,1.37
52,commodity_1,5.56
52,commodity_2,4.25
52,future_0,7.66
52,future_1,7.52
52,future_2,2.41
52,bond_0,5.56
52,bond_1,2.78
52,bond_2,4.91
53,stock_0,7.58
53,stock_1,3.77
53,stock_2,3.34
53,commodity_0,6.88
53,commodity_1,0.89
53,commodity_2,2.56
53,future_0,4.64
53,future_1,5.52
53,future_2,1.47
53,bond_0,4.56
53,bond_1,5.20
53,bond_2,2.98
54,stock_0,4.39
54,stock_1,3.70
54,stock_2,1.22
54,commodity_0,4.50
54,commodity_1,6.83
54,commodity_2,5.50
54,future_0,1.27
54,future_1,6.53
54,future_2,4.94
54,bond_0,5.11
54,bond_1,2.09
54,bond_2,7.61
55,stock_0,5.80
55,stock_1,0.81
55,stock_2,1.56
55,commodity_0,7.09
55,commodity_1,7.69
55,commodity_2,1.73
55,future_0,2.72
55,future_1,4.53
55,future_2,3.33
55,bond_0,4.58
55,bond_1,4.87
55,bond_2,3.12
56,stock_0,1.55
56,stock_1,2.92
56,stock_2,3.52
56,commodity_0,7.02
56,commodity_1,2.42
56,commodity_2,6.97
56,future_0,5.02
56,future_1,4.06
56,future_2,7.74
56,bond_0,5.76
56,bond_1,6.77
56,bond_2,4.33
57,stock_0,7.73
57,stock_1,1.79
57,stock_2,7.45
57,commodity_0,2.56
57,commodity_1,4.83
57,commodity_2,7.60
57,future_0,2.90
57,future_1,4.99
57,future_2,1.51
57,bond_0,5.28
57,bond_1,4.05
57,bond_2,3.62
58,stock_0,6.92
58,stock_1,7.89
58,stock_2,1.21
58,commodity_0,3.27
58,commodity_1,4.71
58,commodity_2,2.89
58,future_0,7.67
58,future_1,0.93
58,future_2,6.59
58,bond_0,0.76
58,bond_1,6.66
58,bond_2,1.70
59,stock_0,4.72
59,stock_1,0.59
59,stock_2,2.33
59,commodity_0,6.83
59,commodity_1,7.02
59,commodity_2,4.45
59,future_0,2.46
59,future_1,3.51
59,future_2,5.19
59,bond_0,1.43
59,bond_1,4.52
59,bond_2,1.42
60,stock_0,3.54
60,stock_1,0.61
60,stock_2,0.83
60,commodity_0,4.69
60,commodity_1,2.63
60,commodity_2,2.30
60,future_0,2.16
60,future_1,7.05
60,future_2,5.28
60,bond_0,7.31
60,bond_1,5.72
60,bond_2,1.04
61,stock_0,2.25
61,stock_1,3.47
61,stock_2,7.26
61,commodity_0,4.61
61,commodity_1,5.92
61,commodity_2,5.46
61,future_0,3.08
61,future_1,5.34
61,future_2,2.37
61,bond_0,3.58
61,bond_1,2.67
61,bond_2,2.14
62,stock_0,4.78
62,stock_1,6.14
62,stock_2,1.53
62,commodity_0,1.90
62,commodity_1,1.81
62,commodity_2,2.61
62,future_0,1.15
62,future_1,1.79
62,future_2,0.84
62,bond_0,0.76
62,bond_1,6.41
62,bond_2,6.73
63,stock_0,4.97
63,stock_1,1.10
63,stock_2,3.83
63,commodity_0,0.74
63,commodity_1,4.53
63,commodity_2,6.64
63,future_0,3.23
63,future_1,3.09
63,future_2,1.80
63,bond_0,1.88
63,bond_1,2.26
63,bond_2,3.21
64,stock_0,2.21
64,stock_1,6.91
64,stock_2,7.30
64,commodity_0,1.92
64,commodity_1,3.61
64,commodity_2,6.44
64,future_0,3.47
64,future_1,7.76
64,future_2,5.81
64,bond_0,4.09
64,bond_1,7.57
64,bond_2,4.65
65,stock_0,4.53
65,stock_1,5.94
65,stock_2,6.41
65,commodity_0,4.01
65,commodity_1,1.54
65,commodity_2,7.06
65,future_0,6.91
65,future_1,6.59
65,future_2,7.93
65,bond_0,6.46
65,bond_1,4.22
65,bond_2,0.74
66,stock_0,1.14
66,stock_1,5.46
66,stock_2,7.56
66,commodity_0,4.72
66,commodity_1,4.39
66,commodity_2,2.82
66,future_0,2.20
66,future_1,6.76
66,future_2,7.84
66,bond_0,1.31
66,bond_1,5.74
66,bond_2,5.78
67,stock_0,2.09
67,stock_1,7.17
67,stock_2,4.96
67,commodity_0,2.89
67,commodity_1,2.00
67,commodity_2,4.90
67,future_0,3.77
67,future_1,6.81
67,future_2,3.79
67,bond_0,1.31
67,bond_1,4.45
67,bond_2,4.47
68,stock_0,7.39
68,stock_1,5.96
68,stock_2,7.38
68,commodity_0,6.31
68,commodity_1,1.17
68,commodity_2,5.55
68,future_0,3.48
68,future_1,7.26
68,future_2,4.43
68,bond_0,7.72
68,bond_1,4.35
68,bond_2,4.77
69,stock_0,5.54
69,stock_1,0.56
69,stock_2,3.74
69,commodity_0,3.73
69,commodity_1,5.35
69,commodity_2,0.82
69,future_0,5.25
69,future_1,4.59
69,future_2,5.30
69,bond_0,3.33
69,bond_1,0.61
69,bond_2,0.58
70,stock_0,3.50
70,stock_1,5.69
70,stock_2,4.69
70,commodity_0,7.60
70,commodity_1,1.56
70,commodity_2,4.78
70,future_0,5.29
70,future_1,1.99
70,future_2,3.09
70,bond_0,3.52
70,bond_1,1.01
70,bond_2,2.10
71,stock_0,2.60
71,stock_1,2.44
71,stock_2,4.45
71,commodity_0,6.06
71,commodity_1,5.73
71,commodity_2,3.54
71,future_0,4.86
71,future_1,3.31
71,future_2,3.29
71,bond_0,3.18
71,bond_1,3.80
71,bond_2,7.00
72,stock_0,1.27
72,stock_1,1.35
72,stock_2,2.67
72,commodity_0,4.42
72,commodity_1,7.55
72,commodity_2,1.34
72,future_0,2.27
72,future_1,4.00
72,future_2,3.42
72,bond_0,8.00
72,bond_1,3.70
72,bond_2,4.53
73,stock_0,1.07
73,stock_1,3.10
73,stock_2,1.76
73,commodity_0,4.05
73,commodity_1,7.97
73,commodity_2,7.84
73,future_0,0.96
73,future_1,4.27
73,future_2,6.83
73,bond_0,1.78
73,bond_1,5.23
73,bond_2,7.42
74,stock_0,7.53
74,stock_1,3.15
74,stock_2,2.76
74,commodity_0,3.27
74,commodity_1,1.57
74,commodity_2,2.70
74,future_0,2.94
74,future_1,6.33
74,future_2,3.36
74,bond_0,3.13
74,bond_1,0.77
74,bond_2,5.33
75,stock_0,6.42
75,stock_1,1.17
75,stock_2,3.21
75,commodity_0,7.23
75,commodity_1,6.12
75,commodity_2,2.23
75,future_0,5.75
75,future_1,7.16
75,future_2,1.25
75,bond_0,7.37
75,bond_1,3.55
75,bond_2,3.66
76,stock_0,4.37
76,stock_1,5.44
76,stock_2,6.66
76,commodity_0,1.51
76,commodity_1,4.84
76,commodity_2,0.73
76,future_0,5.87
76,future_1,4.59
76,future_2,7.79
76,bond_0,1.74
76,bond_1,4.53
76,bond_2,6.16
77,stock_0,6.30
77,stock_1,2.95
77,stock_2,6.74
77,commodity_0,7.03
77,commodity_1,5.94
77,commodity_2,6.04
77,future_0,7.43
77,future_1,4.84
77,future_2,6.71
77,bond_0,7.90
77,bond_1,1.54
77,bond_2,2.38
78,stock_0,6.27
78,stock_1,0.72
78,stock_2,1.80
78,commodity_0,1.58
78,commodity_1,6.86
78,commodity_2,0.79
78,future_0,4.37
78,future_1,1.72
78,future_2,7.93
78,bond_0,4.36
78,bond_1,5.42
78,bond_2,0.96
79,stock_0,4.84
79,stock_1,4.44
79,stock_2,1.97
79,commodity_0,2.27
79,commodity_1,3.25
79,commodity_2,7.20
79,future_0,3.00
79,future_1,7.44
79,future_2,6.93
79,bond_0,6.93
79,bond_1,7.53
79,bond_2,7.30
80,stock_0,1.01
80,stock_1,7.47
80,stock_2,2.85
80,commodity_0,0.50
80,commodity_1,7.78
80,commodity_2,7.78
80,future_0,0.72
80,future_1,7.75
80,future_2,7.05
80,bond_0,6.01
80,bond_1,0.76
80,bond_2,4.45
81,stock_0,5.98
81,stock_1,6.59
81,stock_2,1.56
81,commodity_0,1.79
81,commodity_1,5.42
81,commodity_2,3.92
81,future_0,2.82
81,future_1,4.63
81,future_2,1.27
81,bond_0,1.89
81,bond_1,2.06
81,bond_2,7.97
82,stock_0,4.36
82,stock_1,2.36
82,stock_2,6.99
82,commodity_0,3.30
82,commodity_1,7.58
82,commodity_2,3.24
82,future_0,3.40
82,future_1,6.63
82,future_2,7.05
82,bond_0,1.40
82,bond_1,2.44
82,bond_2,4.89
83,stock_0,5.25
83,stock_1,5.05
83,stock_2,1.13
83,commodity_0,3.79
83,commodity_1,4.89
83,commodity_2,1.72
83,future_0,4.94
83,future_1,2.08
83,future_2,6.30
83,bond_0,1.08
83,bond_1,5.95
83,bond_2,1.45
84,stock_0,5.13
84,stock_1,3.57
84,stock_2,2.12
84,commodity_0,2.24
84,commodity_1,7.64
84,commodity_2,3.71
84,future_0,4.09
84,future_1,3.54
84,future_2,3.59
84,bond_0,2.01
84,bond_1,5.48
84,bond_2,3.74
85,stock_0,1.86
85,stock_1,3.76
85,stock_2,5.42
85,commodity_0,3.30
85,commodity_1,6.82
85,commodity_2,4.40
85,future_0,1.17
85,future_1,5.19
85,future_2,2.14
85,bond_0,3.59
85,bond_1,6.25
85,bond_2,1.16
86,stock_0,6.04
86,stock_1,2.50
86,stock_2,2.24
86,commodity_0,1.29
86,commodity_1,6.53
86,commodity_2,6.50
86,future_0,5.53
86,future_1,5.66
86,future_2,3.82
86,bond_0,2.16
86,bond_1,6.74
86,bond_2,4.63
87,stock_0,6.56
87,stock_1,6.11
87,stock_2,3.77
87,commodity_0,7.88
87,commodity_1,4.51
87,commodity_2,3.85
87,future_0,4.79
87,future_1,2.03
87,future_2,0.70
87,bond_0,7.80
87,bond_1,4.43
87,bond_2,6.68
88,stock_0,4.23
88,stock_1,7.68
88,stock_2,7.15
88,commodity_0,6.41
88,commodity_1,7.38
88,commodity_2,6.30
88,future_0,2.34
88,future_1,0.57
88,future_2,7.78
88,bond_0,7.68
88,bond_1,6.50
88,bond_2,6.46
89,stock_0,3.21
89,stock_1,5.84
89,stock_2,7.73
89,commodity_0,6.90
89,commodity_1,6.39
89,commodity_2,6.09
89,future_0,3.90
89,future_1,2.01
89,future_2,3.75
89,bond_0,0.72
89,bond_1,5.04
89,bond_2,2.78
90,stock_0,4.62
90,stock_1,1.88
90,stock_2,2.99
90,commodity_0,4.83
90,commodity_1,6.58
90,commodity_2,0.58
90,future_0,2.95
90,future_1,4.87
90,future_2,4.12
90,bond_0,7.62
90,bond_1,2.45
90,bond_2,3.51
91,stock_0,7.19
91,stock_1,3.04
91,stock_2,2.35
91,commodity_0,2.68
91,commodity_1,6.55
91,commodity_2,7.60
91,future_0,5.84
91,future_1,4.10
91,future_2,1.49
91,bond_0,6.16
91,bond_1,6.28
91,bond_2,6.77
92,stock_0,2.43
92,stock_1,1.01
92,stock_2,0.86
92,commodity_0,6.35
92,commodity_1,3.24
92,commodity_2,3.85
92,future_0,2.85
92,future_1,3.59
92,future_2,6.39
92,bond_0,3.44
92,bond_1,1.65
92,bond_2,3.15
93,stock_0,5.32
93,stock_1,2.04
93,stock_2,6.17
93,commodity_0,7.47
93,commodity_1,0.61
93,commodity_2,4.88
93,future_0,5.02
93,future_1,7.45
93,future_2,7.32
93,bond_0,4.74
93,bond_1,3.13
93,bond_2,7.54
94,stock_0,5.71
94,stock_1,4.48
94,stock_2,3.49
94,commodity_0,1.52
94,commodity_1,6.66
94,commodity_2,6.75
94,future_0,4.17
94,future_1,3.52
94,future_2,4.91
94,bond_0,5.69
94,bond_1,5.21
94,bond_2,7.68
95,stock_0,1.48
95,stock_1,2.40
95,stock_2,2.26
95,commodity_0,7.13
95,commodity_1,4.76
95,commodity_2,5.54
95,future_0,7.39
95,future_1,2.45
95,future_2,2.18
95,bond_0,6.67
95,bond_1,5.59
95,bond_2,1.24
96,stock_0,3.31
96,stock_1,2.52
96,stock_2,4.91
96,commodity_0,5.53
96,commodity_1,4.58
96,commodity_2,0.64
96,future_0,1.69
96,future_1,6.22
96,future_2,2.58
96,bond_0,4.42
96,bond_1,2.27
96,bond_2,6.04
97,stock_0,5.93
97,stock_1,2.52
97,stock_2,3.19
97,commodity_0,6.09
97,commodity_1,1.05
97,commodity_2,1.18
97,future_0,5.64
97,future_1,1.89
97,future_2,1.69
97,bond_0,7.36
97,bond_1,6.21
97,bond_2,0.69
98,stock_0,1.06
98,stock_1,1.24
98,stock_2,7.92
98,commodity_0,2.30
98,commodity_1,6.05
98,commodity_2,4.05
98,future_0,1.52
98,future_1,1.44
98,future_2,1.90
98,bond_0,5.83
98,bond_1,5.15
98,bond_2,7.08
99,stock_0,2.58
99,stock_1,1.86
99,stock_2,1.27
99,commodity_0,1.09
99,commodity_1,0.97
99,commodity_2,3.53
99,future_0,2.85
99,future_1,3.39
99,future_2,2.60
99,bond_0,4.08
99,bond_1,7.49
99,bond_2,7.26
100,stock_0,0.84
100,stock_1,6.76
100,stock_2,0.59
100,commodity_0,5.78
100,commodity_1,3.57
100,commodity_2,3.37
100,future_0,0.60
100,future_1,3.52
100,future_2,4.81
100,bond_0,4.79
100,bond_1,7.07
100,bond_2,4.55
101,stock_0,5.20
101,stock_1,2.68
101,stock_2,7.13
101,commodity_0,2.96
101,commodity_1,1.03
101,commodity_2,6.11
101,future_0,4.86
101,future_1,3.44
101,future_2,3.67
101,bond_0,5.35
101,bond_1,3.69
101,bond_2,6.73
102,stock_0,7.36
102,stock_1,3.84
102,stock_2,4.34
102,commodity_0,1.31
102,commodity_1,4.84
102,commodity_2,6.66
102,future_0,1.99
102,future_1,2.49
102,future_2,7.27
102,bond_0,4.46
102,bond_1,3.63
102,bond_2,5.93
103,stock_0,6.12
103,stock_1,0.63
103,stock_2,6.85
103,commodity_0,2.89
103,commodity_1,1.37
103,commodity_2,5.25
103,future_0,2.00
103,future_1,6.91
103,future_2,2.41
103,bond_0,5.11
103,bond_1,4.06
103,bond_2,6.77
104,stock_0,6.39
104,stock_1,1.53
104,stock_2,5.33
104,commodity_0,3.94
104,commodity_1,1.67
104,commodity_2,4.21
104,future_0,6.05
104,future_1,5.63
104,future_2,5.22
104,bond_0,5.86
104,bond_1,2.39
104,bond_2,6.75
105,stock_0,7.02
105,stock_1,0.98
105,stock_2,7.98
105,commodity_0,4.44
105,commodity_1,6.28
105,commodity_2,7.88
105,future_0,4.90
105,future_1,4.68
105,future_2,6.22
105,bond_0,3.84
105,bond_1,4.64
105,bond_2,7.18
106,stock_0,2.66
106,stock_1,2.33
106,stock_2,5.97
106,commodity_0,4.42
106,commodity_1,4.76
106,commodity_2,1.19
106,future_0,3.04
106,future_1,7.80
106,future_2,7.36
106,bond_0,1.28
106,bond_1,5.64
106,bond_2,5.75
107,stock_0,5.06
107,stock_1,6.40
107,stock_2,6.63
107,commodity_0,2.13
107,commodity_1,3.96
107,commodity_2,5.15
107,future_0,5.51
107,future_1,4.83
107,future_2,4.30
107,bond_0,1.41
107,bond_1,4.61
107,bond_2,4.89
108,stock_0,3.87
108,stock_1,5.30
108,stock_2,1.97
108,commodity_0,2.02
108,commodity_1,5.80
108,commodity_2,6.44
108,future_0,3.06
108,future_1,5.06
108,future_2,6.94
108,bond_0,6.92
108,bond_1,3.89
108,bond_2,5.50
109,stock_0,4.53
109,stock_1,5.26
109,stock_2,4.69
109,commodity_0,3.35
109,commodity_1,0.84
109,commodity_2,1.03
109,future_0,0.52
109,future_1,2.16
109,future_2,4.13
109,bond_0,3.19
109,bond_1,7.00
109,bond_2,6.55
110,stock_0,0.97
110,stock_1,5.87
110,stock_2,2.00
110,commodity_0,4.92
110,commodity_1,2.09
110,commodity_2,5.32
110,future_0,7.14
110,future_1,4.80
110,future_2,5.37
110,bond_0,5.41
110,bond_1,0.70
110,bond_2,1.03
111,stock_0,4.93
111,stock_1,0.78
111,stock_2,6.97
111,commodity_0,5.77
111,commodity_1,1.36
111,commodity_2,1.19
111,future_0,7.83
111,future_1,1.62
111,future_2,4.71
111,bond_0,0.87
111,bond_1,0.76
111,bond_2,5.56
112,stock_0,1.90
112,stock_1,2.18
112,stock_2,1.28
112,commodity_0,7.03
112,commodity_1,2.82
112,commodity_2,7.01
112,future_0,4.90
112,future_1,3.67
112,future_2,7.47
112,bond_0,1.72
112,bond_1,3.55
112,bond_2,2.89
113,stock_0,7.98
113,stock_1,4.08
113,stock_2,5.64
113,commodity_0,5.61
113,commodity_1,0.61
113,commodity_2,3.70
113,future_0,2.04
113,future_1,7.63
113,future_2,6.61
113,bond_0,1.54
113,bond_1,1.08
113,bond_2,3.11
114,stock_0,0.87
114,stock_1,2.84
114,stock_2,1.26
114,commodity_0,5.01
114,commodity_1,3.56
114,commodity_2,5.77
114,future_0,7.27
114,future_1,5.54
114,future_2,7.44
114,bond_0,0.73
114,bond_1,3.11
114,bond_2,4.37
115,stock_0,7.49
115,stock_1,6.41
115,stock_2,7.99
115,commodity_0,4.57
115,commodity_1,2.70
115,commodity_2,4.18
115,future_0,3.30
115,future_1,3.03
115,future_2,4.90
115,bond_0,3.55
115,bond_1,6.32
115,bond_2,3.00
116,stock_0,6.01
116,stock_1,3.79
116,stock_2,4.95
116,commodity_0,5.27
116,commodity_1,3.72
116,commodity_2,3.33
116,future_0,1.93
116,future_1,5.40
116,future_2,5.94
116,bond_0,2.71
116,bond_1,4.83
116,bond_2,7.49
117,stock_0,7.68
117,stock_1,5.40
117,stock_2,2.71
117,commodity_0,6.28
117,commodity_1,2.96
117,commodity_2,6.43
117,future_0,3.25
117,future_1,0.66
117,future_2,2.81
117,bond_0,3.86
117,bond_1,3.55
117,bond_2,2.65
118,stock_0,1.21
118,stock_1,4.98
118,stock_2,3.12
